;error_output;head_output_083;head_output_158;head_output_180;flow_output_F1;flow_output_K1;flow_output_P1;tank_output_180;energy_output_F1;energy_output_K1;energy_output_P1;tank_input_180;pump_input_F1;pump_input_K1;pump_input_P1;demand_input_par2;demand_input_kar2
140;4;200,2819061279297;200,02317810058594;169,8000030517578;0,0;143,37759399414062;0,0;169,8000030517578;0,0;20,79946517944336;0,0;3,8;0,56;0,74;0,61;0,82;0,72
141;4;201,39454650878906;201,0989532470703;167,60000610351562;0,0;53,777587890625;0,0;167,60000610351562;0,0;8,753260612487793;0,0;1,6;0,66;0,74;0,65;0,39;0,16
142;4;225,6481475830078;225,39157104492188;167,39999389648438;246,6316680908203;146,57766723632812;0,0;167,39999389648438;41,18293762207031;40,382694244384766;0,0;1,4;0,9;0,99;0,58;0,64;0,74
143;0;220,43557739257812;220,21661376953125;168,0;232,0304412841797;159,21995544433594;19,3575496673584;168,0;38,713497161865234;39,59077835083008;8,00612735748291;2,0;0,87;0,95;0,96;0,47;0,94
144;4;215,30604553222656;215,0108184814453;169,60000610351562;0,0;55,37763595581055;0,0;169,60000610351562;0,0;11,949287414550781;0,0;3,6;0,53;0,86;0,8;0,06;0,17
145;4;205,7989959716797;205,52438354492188;170,39999389648438;159,97959899902344;0,0;66,5776138305664;170,39999389648438;26,530338287353516;0,0;8,193888664245605;4,4;0,76;0,64;0,83;0,03;0,24
146;4;215,28433227539062;215,00399780273438;170,39999389648438;0,0;103,37763214111328;0,0;170,39999389648438;0,0;18,31699562072754;0,0;1,0;0,61;0,86;0,73;0,88;0,47
147;0;206,6677703857422;206,37266540527344;170,89999389648438;135,6842498779297;33,10649108886719;9,471009254455566;170,89999389648438;21,730998992919922;7,969594478607178;2,722726345062256;4,9;0,74;0,76;0,8;0,51;0,09
148;0;188,4027862548828;188,1562042236328;168,3000030517578;158,54928588867188;17,379817962646484;85,9976806640625;168,3000030517578;24,6976375579834;3,1772055625915527;4,486777305603027;2,3;0,74;0,57;0,68;0,82;0,47
149;4;193,47564697265625;193,2891845703125;170,5;0,0;27,248340606689453;119,32916259765625;170,5;0,0;4,89428186416626;9,787774085998535;4,5;0,59;0,61;0,88;0,03;0,74
150;4;193,44252014160156;193,1649932861328;170,60000610351562;277,5079040527344;109,77755737304688;0,0;170,60000610351562;52,37898635864258;10,145980834960938;0,0;4,6;0,99;0,63;0,51;0,62;0,51
151;4;205,4586181640625;205,18258666992188;169,1999969482422;0,0;112,97760009765625;0,0;169,1999969482422;0,0;16,670255661010742;0,0;3,2;0,58;0,78;0,55;0,37;0,53
152;4;144,45428466796875;144,27867126464844;167,1999969482422;0,000192849402083084;0,0;133,77743530273438;167,1999969482422;4,954844553139992e-05;0,0;19,72749900817871;1,2;0,65;0,82;0,58;0,72;0,66
153;0;213,61660766601562;213,3665313720703;167,1999969482422;234,0867462158203;0,0;88,97765350341797;167,1999969482422;38,272544860839844;0,0;13,310542106628418;0,9;0,87;0,98;0,96;0,8;0,38
154;4;203,79747009277344;203,5045928955078;167,3000030517578;0,0;64,97760009765625;0,0;167,3000030517578;0,0;10,277853012084961;0,0;1,3;0,62;0,77;0,57;0,86;0,23
155;4;188,33248901367188;188,07691955566406;168,89999389648438;238,6968231201172;-6,855436325073242;86,2329330444336;168,89999389648438;41,151432037353516;1,2098041772842407;4,472438812255859;2,9;0,89;0,56;0,68;0,33;0,32
156;0;185,51287841796875;185,26141357421875;169,6999969482422;202,33094787597656;83,36434936523438;45,61315155029297;169,6999969482422;34,254791259765625;5,251124858856201;2,285181999206543;3,7;0,82;0,52;0,5;0,21;0,63
157;0;205,46070861816406;205,18597412109375;168,0;282,28009033203125;63,347591400146484;33,62990951538086;168,0;50,145381927490234;10,3956298828125;6,0272603034973145;2,0;0,99;0,78;0,79;0,28;0,43
158;0;186,69754028320312;186,449462890625;170,1999969482422;278,26336669921875;82,94408416748047;49,23341369628906;170,1999969482422;52,04730224609375;5,450634956359863;2,6361358165740967;4,2;0,99;0,53;0,53;0,56;0,65
159;4;198,41494750976562;198,2147216796875;167,39999389648438;0,0;0,0;120,97760009765625;167,39999389648438;0,0;0,0;12,672144889831543;1,4;0,63;0,62;0,93;0,48;0,58
160;0;191,88917541503906;191,61326599121094;167,3000030517578;195,24143981933594;12,087536811828613;60,88996505737305;167,3000030517578;30,61583137512207;2,699672222137451;4,185675621032715;1,3;0,79;0,63;0,64;0,21;0,28
161;4;229,54745483398438;229,26170349121094;169,3000030517578;192,79489135742188;88,9776840209961;0,0;169,3000030517578;31,96265983581543;21,077404022216797;0,0;3,3;0,8;0,99;0,55;0,99;0,38
162;0;192,12652587890625;191,88723754882812;169,3000030517578;192,79489135742188;153,14707946777344;9,430413246154785;169,3000030517578;31,96265983581543;16,758502960205078;1,474076271057129;0,8;0,8;0,67;0,59;0,02;0,84
163;0;193,94454956054688;193,71852111816406;167,8000030517578;262,5091247558594;17,561002731323242;100,21649932861328;167,8000030517578;45,21521759033203;4,174885272979736;7,470116138458252;1,8;0,94;0,65;0,8;0,21;0,56
164;4;200,86314392089844;200,59371948242188;170,10000610351562;226,27540588378906;125,777587890625;0,0;170,10000610351562;39,73038864135742;16,718631744384766;0,0;4,1;0,87;0,73;0,52;0,95;0,61
165;4;202,04959106445312;201,75852966308594;167,8000030517578;258,377685546875;0,0;40,97761535644531;167,8000030517578;44,27169418334961;0,0;5,529870510101318;1,8;0,93;0,5;0,75;0,44;0,08
166;4;198,1405792236328;197,90200805664062;167,3000030517578;178,06370544433594;170,57757568359375;0,0;167,3000030517578;27,42188835144043;25,16168212890625;0,0;1,3;0,76;0,77;0,54;0,97;0,89
167;4;220,79632568359375;220,5397491455078;167,5;233,32363891601562;146,57765197753906;0,0;167,5;38,44112014770508;36,97518539428711;0,0;1,5;0,87;0,95;0,92;0,58;0,74
168;0;199,7027587890625;199,45220947265625;167,60000610351562;194,07867431640625;17,179319381713867;82,99817657470703;167,60000610351562;30,6685733795166;5,011312484741211;7,922421455383301;1,6;0,79;0,72;0,8;0,37;0,45
169;4;201,80352783203125;201,50442504882812;169,6999969482422;217,77603149414062;31,37759017944336;0,0;169,6999969482422;37,47808074951172;7,064107418060303;0,0;3,7;0,85;0,72;0,57;0,14;0,02
170;4;225,20114135742188;224,93829345703125;167,6999969482422;274,8658752441406;136,97767639160156;0,0;167,6999969482422;47,9722900390625;36,463951110839844;0,0;1,7;0,97;0,98;0,5;0,52;0,68
171;0;186,26812744140625;186,06849670410156;168,60000610351562;225,82052612304688;61,96151351928711;95,81598663330078;168,60000610351562;38,04052734375;4,8690643310546875;4,2694830894470215;2,6;0,86;0,54;0,7;0,16;0,81
172;0;195,27468872070312;195,10850524902344;170,1999969482422;244,39356994628906;58,01310729980469;115,76439666748047;170,1999969482422;43,90877151489258;6,690002918243408;10,182406425476074;4,2;0,91;0,64;0,88;0,78;0,91
173;4;207,70748901367188;207,4172821044922;169,39999389648438;0,0;74,57760620117188;0,0;169,39999389648438;0,0;11,6770658493042;0,0;3,4;0,52;0,79;0,62;0,53;0,29
174;0;193,84619140625;193,57858276367188;170,8000030517578;277,127197265625;13,08121395111084;69,49628448486328;170,8000030517578;52,54315185546875;2,7390191555023193;5,201481342315674;4,8;0,99;0,61;0,69;0,53;0,34
175;0;187,80416870117188;187,55203247070312;168,1999969482422;97,75433349609375;149,2867889404297;2,090712308883667;168,1999969482422;12,014312744140625;14,057321548461914;0,2443133294582367;2,2;0,69;0,63;0,51;0,35;0,77
176;4;211,13670349121094;210,87588500976562;167,89999389648438;0,0;140,1776123046875;0,0;167,89999389648438;0,0;28,717565536499023;0,0;1,9;0,53;0,86;0,54;0,84;0,7
177;4;200,35321044921875;200,084716796875;170,3000030517578;130,24542236328125;0,0;72,97760009765625;170,3000030517578;19,701736450195312;0,0;7,266223907470703;4,3;0,73;0,51;0,78;0,57;0,28
178;4;204,75656127929688;204,4889373779297;170,3000030517578;188,455810546875;128,97760009765625;0,0;170,3000030517578;31,991857528686523;19,582887649536133;0,0;1,0;0,8;0,77;0,69;0,97;0,63
179;0;211,0789794921875;210,85516357421875;167,5;127,04763793945312;108,92367553710938;50,45382308959961;167,5;17,251420974731445;19,078569412231445;8,18432903289795;1,5;0,7;0,85;0,87;0,36;0,82
180;4;218,52406311035156;218,25927734375;168,10000610351562;100,24324035644531;133,77764892578125;0,0;168,10000610351562;12,289691925048828;30,586673736572266;0,0;2,1;0,69;0,92;0,6;0,83;0,66
181;4;207,7890167236328;207,500732421875;168,60000610351562;252,45452880859375;80,97761535644531;0,0;168,60000610351562;43,88542175292969;12,559980392456055;0,0;2,6;0,92;0,8;0,76;0,49;0,33
182;4;226,09852600097656;225,79974365234375;169,0;0,0;34,57767105102539;0,0;169,0;0,0;12,843172073364258;0,0;3,0;0,52;0,96;0,88;0,78;0,04
183;4;221,0869903564453;220,8458251953125;170,5;0,0;167,37765502929688;0,0;170,5;0,0;40,190101623535156;0,0;4,5;0,66;0,94;0,84;0,42;0,87
184;0;199,71029663085938;199,47479248046875;170,5;140,08045959472656;134,5544891357422;23,223007202148438;170,5;22,917613983154297;18,023326873779297;4,634293079376221;4,5;0,74;0,72;0,71;0,5;0,81
185;0;184,90780639648438;184,65484619140625;168,8000030517578;247,71383666992188;0,9135348200798035;86,4639663696289;168,8000030517578;43,047447204589844;0,1337110847234726;3,3457047939300537;2,8;0,91;0,51;0,64;0,3;0,37
186;0;212,3682098388672;212,16583251953125;168,8000030517578;243,36207580566406;49,11091995239258;100,66658020019531;168,8000030517578;42,0723762512207;10,946319580078125;14,777268409729004;0,5;0,9;0,84;0,98;0,03;0,76
187;0;203,09539794921875;202,90805053710938;168,0;249,53660583496094;115,08353424072266;71,49396514892578;168,0;42,52199935913086;16,58761215209961;7,950936794281006;2,0;0,91;0,77;0,81;0,28;0,99
188;0;195,03273010253906;194,8086395263672;167,39999389648438;267,3858642578125;50,26126480102539;86,71623992919922;167,39999389648438;45,84052658081055;7,0087738037109375;6,752181529998779;1,4;0,95;0,67;0,76;0,05;0,68
189;4;188,8492889404297;188,7119140625;168,89999389648438;0,0;41,503238677978516;137,0742645263672;168,89999389648438;0,0;4,724666595458984;9,779799461364746;2,9;0,68;0,57;0,93;0,01;0,94
190;4;223,33059692382812;223,07186889648438;167,39999389648438;171,18580627441406;143,37767028808594;0,0;167,39999389648438;26,261093139648438;37,929203033447266;0,0;1,4;0,75;0,97;0,59;0,54;0,72
191;0;204,9789276123047;204,730712890625;167,39999389648438;267,38385009765625;46,56517028808594;71,21233367919922;167,39999389648438;45,840091705322266;9,257357597351074;8,429106712341309;0,9;0,95;0,78;0,83;0,91;0,56
192;4;197,54544067382812;197,2521514892578;168,3000030517578;269,6949157714844;63,3775749206543;0,0;168,3000030517578;47,51478958129883;8,11929702758789;0,0;2,3;0,96;0,69;0,62;0,66;0,22
193;4;211,7084503173828;211,4095001220703;168,0;208,3142852783203;32,977622985839844;0,0;168,0;33,82637405395508;9,72834300994873;0,0;2,0;0,82;0,84;0,57;0,36;0,03
194;0;185,47366333007812;185,29714965820312;168,89999389648438;229,63082885742188;78,9553451538086;99,62215423583984;168,89999389648438;39,17534637451172;5,268214225769043;4,157697677612305;2,9;0,87;0,53;0,71;0,98;0,94
195;4;224,15234375;223,90139770507812;168,89999389648438;0,0;154,57766723632812;0,0;168,89999389648438;0,0;40,445899963378906;0,0;1,1;0,63;0,97;0,64;0,53;0,79
196;4;225,34109497070312;225,04449462890625;168,3000030517578;240,17974853515625;48,97766876220703;0,0;168,3000030517578;40,80258560180664;14,290170669555664;0,0;2,3;0,89;0,96;0,89;0,98;0,13
197;4;222,91900634765625;222,68719482421875;168,3000030517578;207,30474853515625;178,57766723632812;0,0;168,3000030517578;33,91689682006836;46,32029342651367;0,0;0,7;0,82;0,98;0,8;0,87;0,94
198;4;205,98451232910156;205,70700073242188;168,60000610351562;201,0448760986328;109,77760314941406;0,0;168,60000610351562;32,953670501708984;16,534154891967773;0,0;2,6;0,81;0,79;0,67;0,61;0,51
199;0;208,62071228027344;208,45468139648438;168,60000610351562;225,82052612304688;84,57009887695312;102,00740051269531;168,60000610351562;38,04052734375;13,398348808288574;13,606162071228027;0,9;0,86;0,81;0,95;0,44;0,99
200;4;199,67100524902344;199,47616577148438;168,60000610351562;0,0;46,8839225769043;106,09357452392578;168,60000610351562;0,0;7,685163974761963;10,653624534606934;1,1;0,52;0,71;0,88;0,34;0,78
201;4;202,34347534179688;202,14439392089844;167,60000610351562;0,0;39,160865783691406;107,41663360595703;167,60000610351562;0,0;8,041385650634766;12,03644847869873;1,6;0,6;0,75;0,91;0,81;0,74
202;0;212,6959991455078;212,47128295898438;169,0;272,4105224609375;105,34745025634766;52,430049896240234;169,0;49,05472183227539;18,303625106811523;8,70071792602539;3,0;0,97;0,85;0,89;0,49;0,81
203;4;227,75253295898438;227,4715576171875;169,0;120,02017974853516;101,77767944335938;0,0;169,0;16,260509490966797;23,46650505065918;0,0;0,9;0,71;0,98;0,78;0,56;0,46
204;4;197,3783416748047;197,1165008544922;169,39999389648438;192,3769989013672;138,57757568359375;0,0;169,39999389648438;31,97018814086914;18,278215408325195;0,0;3,4;0,8;0,71;0,54;0,13;0,69
205;4;206,1160430908203;205,81915283203125;168,5;256,898193359375;47,37760543823242;0,0;168,5;44,780609130859375;9,315399169921875;0,0;2,5;0,93;0,78;0,73;0,02;0,12
206;4;201,15748596191406;200,85975646972656;168,1999969482422;222,27188110351562;42,57758712768555;0,0;168,1999969482422;36,874603271484375;7,839061737060547;0,0;2,2;0,85;0,73;0,66;0,05;0,09
207;4;213,81692504882812;213,51797485351562;168,0;0,0;32,977630615234375;0,0;168,0;0,0;10,197356224060059;0,0;2,0;0,51;0,86;0,69;0,32;0,03
208;4;204,8397979736328;204,54595947265625;170,89999389648438;185,6647491455078;0,0;29,777612686157227;170,89999389648438;31,95611000061035;0,0;5,800190448760986;4,9;0,8;0,65;0,78;0,7;0,01
209;4;183,9906005859375;183,7846221923828;168,60000610351562;0,0;31,852027893066406;106,72547149658203;168,60000610351562;0,0;3,414536237716675;3,981841564178467;2,6;0,55;0,5;0,73;0,97;0,69
210;4;211,96189880371094;211,70977783203125;169,89999389648438;253,83615112304688;0,0;87,37763977050781;169,89999389648438;45,74913787841797;0,0;12,497241973876953;3,9;0,93;0,52;0,94;0,23;0,37
211;4;184,3227081298828;184,12762451171875;168,3000030517578;0,0;29,573198318481445;113,80430603027344;168,3000030517578;0,0;3,491060495376587;4,605234146118164;2,3;0,56;0,51;0,77;0,62;0,72
212;4;219,79078674316406;219,5118408203125;168,3000030517578;0,0;106,57765197753906;0,0;168,3000030517578;0,0;21,856904983520508;0,0;2,3;0,56;0,92;0,62;0,55;0,49
213;0;204,2584228515625;204,04884338378906;168,3000030517578;185,4700164794922;136,53976440429688;40,43773651123047;168,3000030517578;29,652851104736328;22,779991149902344;5,966545581817627;0,6;0,78;0,79;0,78;0,07;0,93
214;4;220,06234741210938;219,77505493164062;169,1999969482422;160,2661590576172;84,17765045166016;0,0;169,1999969482422;25,681581497192383;16,895719528198242;0,0;3,2;0,75;0,91;0,68;0,67;0,35
215;4;217,06883239746094;216,79283142089844;170,0;133,91334533691406;0,0;64,9776611328125;170,0;20,624759674072266;0,0;10,966057777404785;4,0;0,73;0,65;0,95;0,96;0,23
216;4;191,6175994873047;191,32455444335938;167,8000030517578;0,0;0,0;34,577579498291016;167,8000030517578;0,0;0,0;3,2981576919555664;1,8;0,51;0,57;0,59;0,08;0,04
217;4;211,03897094726562;210,74237060546875;167,39999389648438;259,20843505859375;48,97761917114258;0,0;167,39999389648438;43,973812103271484;10,935855865478516;0,0;1,4;0,93;0,84;0,63;0,45;0,13
218;0;191,51463317871094;191,25489807128906;170,8000030517578;242,9156036376953;43,75856399536133;62,818939208984375;170,8000030517578;44,2537841796875;4,991835117340088;4,205132484436035;4,8;0,91;0,58;0,64;0,13;0,49
219;4;204,11973571777344;203,82347106933594;170,3000030517578;273,9883117675781;50,577598571777344;0,0;170,3000030517578;51,10883712768555;8,575891494750977;0,0;4,3;0,98;0,74;0,66;0,72;0,14
220;0;196,29580688476562;196,07077026367188;169,5;218,39627075195312;51,49292755126953;85,48457336425781;169,5;37,405059814453125;6,855534076690674;7,065168857574463;3,5;0,85;0,66;0,77;0,74;0,68
221;4;207,22024536132812;206,93588256835938;169,5;165,98092651367188;-8,429378509521484;55,80687713623047;169,5;26,96942710876465;2,885944128036499;7,629875659942627;0,6;0,76;0,78;0,83;0,65;0,12
222;4;213,92919921875;213,63552856445312;169,5;0,0;0,0;31,377649307250977;169,5;0,0;0,0;7,622325420379639;3,5;0,65;0,76;0,89;0,44;0,02
223;4;214,6455535888672;214,4488067626953;169,60000610351562;0,0;94,33881378173828;79,43869018554688;169,60000610351562;0,0;16,698028564453125;12,159202575683594;3,6;0,51;0,86;0,95;0,73;0,91
224;4;200,73980712890625;200,4652099609375;170,0;0,0;0,0;66,57759857177734;170,0;0,0;0,0;6,8513689041137695;4,0;0,53;0,67;0,77;0,04;0,24
225;4;194,3984375;194,23019409179688;170,10000610351562;0,0;56,88421630859375;115,29328155517578;170,10000610351562;0,0;6,442357063293457;9,678693771362305;4,1;0,63;0,63;0,87;0,28;0,9
226;4;197,88442993164062;197,64718627929688;168,3000030517578;129,6117706298828;172,1775665283203;0,0;168,3000030517578;18,381122589111328;24,39061164855957;0,0;2,3;0,71;0,76;0,67;0,77;0,9
227;4;229,75762939453125;229,48646545410156;170,39999389648438;0,0;122,57768249511719;0,0;170,39999389648438;0,0;30,65427589416504;0,0;4,4;0,62;0,99;0,5;0,24;0,59
228;4;187,12696838378906;186,94192504882812;170,39999389648438;188,0010986328125;-4,414831161499023;130,1923370361328;170,39999389648438;31,988842010498047;0,6717740297317505;7,676549434661865;0,9;0,8;0,52;0,88;0,06;0,61
229;4;187,41001892089844;187,19467163085938;169,10000610351562;0,0;127,74833679199219;42,829158782958984;169,10000610351562;0,0;10,338001251220703;2,622932195663452;3,1;0,62;0,59;0,53;0,55;0,89
230;4;199,0242462158203;198,788330078125;170,6999969482422;256,35931396484375;173,777587890625;0,0;170,6999969482422;47,304744720458984;23,597606658935547;0,0;4,7;0,94;0,75;0,63;0,77;0,91
231;4;223,06658935546875;222,77032470703125;170,6999969482422;264,87353515625;50,577659606933594;0,0;170,6999969482422;49,36609649658203;13,270797729492188;0,0;0,5;0,96;0,92;0,52;0,9;0,14
232;4;199,55230712890625;199,33782958984375;169,1999969482422;0,0;-4,169522285461426;113,947021484375;169,1999969482422;0,0;1,1496998071670532;11,937689781188965;3,2;0,52;0,7;0,91;0,75;0,51
233;0;195,0714111328125;194,84078979492188;170,5;220,23109436035156;9,9044828414917;99,87301635742188;170,5;38,82905197143555;2,2121269702911377;7,869745254516602;4,5;0,86;0,63;0,81;0,09;0,51
234;4;212,95692443847656;212,6584930419922;170,3000030517578;261,493896484375;37,777626037597656;0,0;170,3000030517578;48,05143737792969;9,78003215789795;0,0;4,3;0,95;0,83;0,63;0,01;0,06
235;0;197,29708862304688;197,02682495117188;169,5;223,24037170410156;20,716814041137695;63,46068572998047;169,5;38,43882751464844;5,232633590698242;5,712489128112793;3,5;0,86;0,67;0,72;0,34;0,35
236;0;194,22189331054688;193,98831176757812;167,3000030517578;246,85894775390625;31,707948684692383;89,26954650878906;167,3000030517578;41,11663818359375;5,949463367462158;6,681204319000244;1,3;0,9;0,66;0,76;0,57;0,58
237;4;209,38150024414062;209,0937042236328;168,1999969482422;0,0;82,5776138305664;0,0;168,1999969482422;0,0;13,443151473999023;0,0;2,2;0,55;0,82;0,8;0,49;0,34
238;0;183,0691375732422;182,91107177734375;168,1999969482422;235,99993896484375;69,34049224853516;114,0370101928711;168,1999969482422;39,783172607421875;4,398188591003418;4,039879322052002;0,6;0,88;0,5;0,76;0,27;0,97
239;4;204,5042266845703;204,20733642578125;168,8000030517578;205,57974243164062;47,37759780883789;0,0;168,8000030517578;34,05402755737305;8,842597007751465;0,0;2,8;0,82;0,76;0,71;0,7;0,12
240;0;212,97903442382812;212,7814178466797;168,60000610351562;184,10665893554688;72,98393249511719;91,19356536865234;168,60000610351562;29,65346336364746;13,383127212524414;13,464606285095215;2,6;0,78;0,85;0,96;0,62;0,85
